Date;USD;EUR;JPY;GBP;CAD;CHF;INR;CNY;TRY;SAR;IDR;AED;THB;VND;EGP;KRW;RUB;ZAR;AUD
10/12/1992;333,7;258,9;41.203,5;214,3;425,1;469,9;9.708,8;1.939,6;2,8;1.249,8;693.030,4;1.223,9;8.504,3;3.626.874,6;1.111,4;264.811,7;#N/A;1.002,1;484,3
11/12/1992;335,1;260,1;41.497,8;215,0;427,2;470,9;9.754,1;1.945,9;2,8;1.253,9;690.161,3;1.227,9;8.542,5;3.638.584,0;1.115,3;264.086,2;#N/A;1.007,9;483,9
14/12/1992;335,2;258,6;41.444,9;214,2;427,5;471,7;9.651,2;1.961,1;2,8;1.257,1;691.151,4;1.231,1;8.529,9;3.606.010,8;1.105,2;264.283,3;#N/A;1.007,9;487,3
15/12/1992;334,9;258,8;41.542,1;213,6;427,9;472,0;9.681,8;1.955,6;2,8;1.251,5;690.977,8;1.225,7;8.526,3;3.595.889,3;1.113,6;263.893,9;#N/A;1.008,1;486,2
16/12/1992;337,3;258,9;41.440,6;213,9;431,7;471,1;9.751,1;1.958,4;2,8;1.263,3;692.179,1;1.237,2;8.576,9;3.600.989,0;1.122,6;264.941,9;#N/A;1.015,0;490,1
17/12/1992;338,7;261,1;41.699,0;215,2;432,1;474,6;9.824,8;1.970,6;2,8;1.271,2;700.010,0;1.244,9;8.636,8;3.623.444,4;1.128,1;267.637,8;#N/A;1.017,4;495,0
18/12/1992;337,0;260,4;41.546,5;215,3;429,7;475,2;9.751,6;1.971,0;2,8;1.271,5;701.863,7;1.245,2;8.584,8;3.624.220,3;1.122,0;267.695,1;#N/A;1.014,5;487,3
21/12/1992;333,9;258,3;41.030,5;213,4;423,1;472,2;9.629,0;1.954,1;2,8;1.254,6;692.818,3;1.228,6;8.526,2;3.580.550,6;1.097,0;263.886,6;#N/A;1.003,3;481,9
22/12/1992;332,6;260,3;41.061,7;216,1;419,7;477,1;9.612,8;1.978,8;2,8;1.248,5;695.592,0;1.223,9;8.534,4;3.625.706,2;1.107,3;266.387,9;#N/A;1.001,6;481,9
23/12/1992;333,0;261,9;41.229,6;218,2;419,5;479,9;9.672,6;1.997,4;2,8;1.252,8;692.886,6;1.227,0;8.490,3;3.659.793,2;1.109,2;265.342,0;#N/A;1.008,9;484,4
24/12/1992;333,0;261,3;41.232,2;217,4;418,8;479,1;9.605,2;1.907,9;2,9;1.247,9;685.697,9;1.222,2;8.481,1;3.567.679,3;1.095,2;261.762,2;#N/A;1.004,2;480,9
25/12/1992;333,0;261,3;41.232,2;217,4;418,8;479,1;9.605,2;1.907,9;2,9;1.247,9;685.697,9;1.222,2;8.481,1;3.567.679,3;1.095,2;261.762,2;#N/A;1.004,2;480,9
28/12/1992;333,0;261,3;41.232,2;217,4;418,8;479,1;9.605,2;1.907,9;2,9;1.247,9;680.755,5;1.222,2;8.400,3;3.567.679,3;1.095,2;261.762,2;#N/A;1.004,2;480,9
29/12/1992;332,5;265,1;41.466,4;219,7;419,3;486,6;9.541,1;1.928,9;2,8;1.239,9;680.628,3;1.214,2;8.425,1;3.606.953,2;1.100,5;260.063,2;#N/A;1.011,4;478,6
30/12/1992;332,9;265,7;41.488,7;220,1;422,6;485,9;9.627,1;1.932,5;2,9;1.250,5;686.208,6;1.224,6;8.489,2;3.613.675,3;1.109,6;261.802,4;#N/A;1.016,8;483,0
31/12/1992;332,9;266,7;41.576,2;219,9;425,3;487,8;9.639,3;1.931,5;2,9;1.249,8;685.837,3;1.224,0;8.436,2;3.611.720,4;1.108,5;262.056,7;#N/A;1.017,8;484,7
01/01/1993;332,9;266,7;41.576,2;219,9;425,3;487,8;9.639,3;1.931,5;2,9;1.249,8;685.837,3;1.224,0;8.436,2;3.611.720,4;1.108,5;262.056,7;#N/A;1.017,8;484,7
04/01/1993;328,3;267,0;41.126,8;218,5;419,7;485,6;9.483,8;1.918,2;2,8;1.229,2;682.361,5;1.214,7;8.367,4;3.586.915,7;1.091,5;259.574,3;#N/A;1.008,2;478,5
05/01/1993;328,6;266,0;41.088,3;212,6;417,3;482,6;9.276,5;1.866,8;2,8;1.218,8;663.785,6;1.193,5;8.313,3;3.490.834,0;1.069,5;251.627,1;#N/A;995,9;479,8
06/01/1993;329,6;267,7;41.253,4;213,8;421,1;490,0;9.519,3;1.876,8;2,9;1.234,0;685.218,3;1.209,0;8.398,2;3.509.404,9;1.099,9;261.408,8;#N/A;1.007,9;493,2
07/01/1993;329,2;267,0;41.197,4;214,3;421,4;491,3;9.540,2;1.881,5;2,9;1.237,1;683.873,9;1.211,6;8.423,8;3.518.307,3;1.101,1;261.070,1;#N/A;1.011,2;490,7
08/01/1993;329,1;267,0;41.244,2;213,4;421,4;491,4;9.480,3;1.873,9;2,9;1.226,6;676.116,7;1.201,2;8.387,6;3.504.081,2;1.095,7;259.091,4;#N/A;1.008,4;486,5
11/01/1993;328,4;264,6;41.063,3;211,4;419,3;489,4;9.447,2;1.864,2;2,9;1.232,9;678.984,2;1.207,4;8.322,6;3.501.319,6;1.072,2;258.497,6;132,7;1.012,6;488,9
12/01/1993;329,2;266,1;41.256,9;213,8;420,2;493,3;9.526,5;1.885,1;2,9;1.238,9;686.604,2;1.214,1;8.413,8;3.540.613,9;1.099,5;262.333,9;134,2;1.011,7;488,4
13/01/1993;327,6;265,2;41.276,2;212,8;420,4;488,8;9.478,6;1.876,3;2,9;1.233,3;679.859,6;1.207,9;8.378,6;3.524.014,1;1.093,5;259.550,8;133,6;1.011,3;487,7
14/01/1993;327,7;263,4;41.182,7;213,1;418,7;485,4;9.477,9;1.879,3;2,9;1.232,1;683.512,4;1.206,6;8.417,7;3.529.676,2;1.093,0;261.507,5;133,8;1.009,2;490,5
15/01/1993;327,7;265,1;41.337,3;214,2;419,8;490,5;9.507,6;1.888,8;2,9;1.233,3;682.063,7;1.207,8;8.383,1;3.547.517,4;1.093,4;260.896,3;134,5;1.010,7;488,0
18/01/1993;328,2;262,8;41.199,8;211,8;418,2;485,5;9.426,8;1.873,5;2,8;1.227,4;671.930,5;1.201,9;8.363,7;3.290.131,1;1.078,9;257.168,0;144,9;1.006,6;484,1
19/01/1993;329,0;262,3;41.324,2;212,5;420,3;485,0;9.524,8;1.881,6;2,9;1.231,8;676.180,3;1.206,3;8.388,1;3.304.312,9;1.099,3;261.219,1;145,6;1.009,5;488,5
20/01/1993;329,0;261,2;41.098,4;213,5;421,1;484,1;9.518,8;1.890,7;2,9;1.231,2;679.471,1;1.206,9;8.379,8;3.320.394,2;1.097,2;261.033,2;146,3;1.007,4;489,3
21/01/1993;329,8;263,5;41.218,8;217,2;423,7;488,2;9.542,8;1.923,8;2,9;1.236,0;684.671,3;1.210,8;8.398,0;3.378.384,6;1.098,3;265.260,9;148,8;1.012,6;495,5
22/01/1993;328,8;259,0;41.026,9;214,2;419,2;479,9;9.435,1;1.897,3;2,8;1.221,8;680.580,8;1.196,5;8.312,5;3.331.925,9;1.090,9;261.613,1;146,8;1.001,2;483,5
25/01/1993;328,5;255,8;40.490,2;210,6;418,7;473,9;9.414,0;1.851,8;2,8;1.229,9;669.057,6;1.204,5;8.340,3;3.399.178,5;1.073,1;256.115,1;160,2;1.002,9;487,4
26/01/1993;330,9;258,5;40.932,2;215,2;420,9;480,9;9.589,2;1.891,7;2,9;1.241,9;693.385,6;1.215,8;8.466,1;3.472.409,1;1.104,8;265.962,7;163,6;1.011,0;490,0
27/01/1993;330,6;260,0;40.983,9;218,3;419,4;483,0;9.620,0;1.919,3;2,9;1.235,7;682.597,7;1.211,0;8.426,0;3.523.088,5;1.101,4;266.668,3;166,0;1.010,5;488,3
28/01/1993;330,0;260,0;40.958,2;217,6;418,2;481,9;9.590,6;1.913,0;2,9;1.232,7;680.357,4;1.206,4;8.352,6;3.511.525,8;1.097,4;261.436,2;165,5;1.005,1;483,2
29/01/1993;330,5;264,3;41.222,9;222,2;419,5;491,1;9.642,4;1.953,9;2,9;1.243,2;697.207,4;1.217,5;8.426,8;3.586.616,5;1.103,1;266.748,9;169,0;1.017,4;489,1
01/02/1993;329,8;268,1;41.176,2;226,9;417,6;500,2;9.625,4;1.979,0;3,0;1.237,7;693.779,6;1.212,3;8.421,3;3.459.823,3;1.096,9;265.790,8;197,3;1.017,7;489,0
02/02/1993;329,7;268,9;41.149,3;228,0;416,4;502,1;9.642,2;1.988,6;3,0;1.240,8;689.230,2;1.215,0;8.391,7;3.476.716,5;1.099,6;264.694,8;198,3;1.024,1;487,8
03/02/1993;328,2;269,1;40.796,2;228,9;415,4;500,7;9.666,3;1.996,4;2,9;1.225,7;684.586,2;1.201,4;8.395,0;3.490.390,5;1.094,0;263.533,0;199,1;1.014,7;480,4
04/02/1993;328,0;269,6;40.858,1;227,0;414,8;501,7;9.666,4;1.980,0;3,0;1.234,7;674.959,4;1.206,0;8.375,9;3.461.705,9;1.095,3;259.460,5;197,4;1.022,9;483,4
05/02/1993;327,8;269,2;40.770,6;226,5;413,0;500,6;9.791,7;1.975,8;3,0;1.233,0;676.892,3;1.205,8;8.414,6;3.454.286,8;1.095,7;259.702,9;197,0;1.024,4;488,1
08/02/1993;328,0;269,4;40.666,3;227,8;414,4;502,4;9.677,9;1.888,0;3,0;1.229,7;684.286,6;1.204,2;8.463,6;3.430.351,9;1.098,1;262.781,5;187,1;1.023,2;488,1
09/02/1993;328,1;269,2;39.788,0;229,3;415,8;501,7;9.842,7;1.900,4;3,0;1.228,7;683.807,6;1.205,0;8.393,3;3.452.989,2;1.094,5;263.432,0;188,4;1.024,8;489,2
10/02/1993;329,9;271,9;39.859,3;231,1;417,3;506,0;9.939,4;1.914,9;3,0;1.237,8;684.600,9;1.212,5;8.420,1;3.479.228,7;1.099,5;264.041,7;189,8;1.028,1;493,2
11/02/1993;332,0;274,1;39.905,5;234,1;416,5;509,6;10.092,2;1.939,6;3,0;1.244,4;693.435,3;1.219,1;8.456,2;3.524.126,5;1.108,3;265.313,3;192,3;1.039,2;491,9
12/02/1993;329,2;272,3;39.769,2;232,2;413,8;507,4;9.998,6;1.924,5;3,0;1.234,5;682.112,4;1.209,0;8.390,4;3.496.700,9;1.100,5;263.080,2;190,8;1.028,9;487,6
15/02/1993;328,6;271,8;39.766,7;231,7;412,3;506,7;9.801,4;1.901,6;3,0;1.231,5;682.278,9;1.205,6;8.382,3;3.421.423,1;1.083,7;262.199,6;185,1;1.030,0;485,0
16/02/1993;329,5;268,8;39.431,6;227,6;413,2;496,2;9.916,5;1.866,5;3,0;1.229,7;668.987,8;1.204,3;8.398,4;3.358.321,9;1.098,9;257.215,9;181,7;1.025,6;476,8
17/02/1993;330,6;269,6;39.493,5;229,0;416,9;497,4;9.898,5;1.877,6;3,0;1.237,9;686.857,5;1.212,3;8.416,1;3.378.212,0;1.103,2;264.526,0;182,8;1.028,6;481,1
18/02/1993;330,0;270,0;39.432,0;228,3;416,6;498,2;9.893,9;1.871,9;3,0;1.229,9;683.377,1;1.216,9;8.372,6;3.368.072,1;1.101,1;263.018,6;182,2;1.025,9;477,1
19/02/1993;330,8;271,5;39.386,4;227,7;415,7;498,6;9.979,8;1.867,1;3,0;1.245,5;682.543,5;1.209,1;8.426,0;3.359.318,0;1.106,7;263.490,4;181,7;1.037,6;482,2
22/02/1993;329,7;270,5;38.351,7;226,6;416,3;494,6;9.887,6;1.898,8;3,0;1.235,3;681.776,5;1.209,8;8.327,5;3.467.527,9;1.095,6;262.468,3;181,7;1.030,1;478,6
23/02/1993;329,6;268,2;38.460,9;225,9;413,5;489,1;9.920,8;1.893,0;3,0;1.231,2;681.434,8;1.205,7;8.329,2;3.456.972,1;1.100,3;262.194,6;181,2;1.025,9;471,5
24/02/1993;329,9;269,7;38.568,7;229,6;416,0;494,2;9.916,5;1.923,8;3,0;1.234,8;690.547,6;1.212,2;8.409,4;3.513.095,6;1.100,5;265.630,5;184,1;1.031,2;473,8
25/02/1993;329,6;270,9;38.722,3;230,5;413,0;500,2;9.997,5;1.931,4;3,0;1.240,2;683.125,2;1.213,8;8.355,3;3.527.081,6;1.099,8;261.853,5;184,8;1.033,2;475,5
26/02/1993;327,6;270,5;38.676,6;230,2;409,2;500,2;9.885,6;1.929,1;3,0;1.227,1;683.127,0;1.201,7;8.356,9;3.522.924,5;1.093,5;262.379,4;184,6;1.027,4;471,0
01/03/1993;328,5;271,0;38.952,4;228,1;410,9;501,3;10.493,8;1.873,9;3,0;1.232,6;672.984,9;1.206,7;8.363,1;3.440.547,5;1.079,2;258.768,0;193,0;1.035,3;466,5
02/03/1993;329,2;271,0;38.743,6;227,2;410,6;501,1;10.642,6;1.866,6;3,0;1.234,0;682.284,6;1.208,6;8.373,6;3.427.124,5;1.099,3;259.655,8;192,2;1.036,4;464,6
03/03/1993;329,6;271,7;38.580,1;227,3;410,7;502,9;10.562,6;1.866,9;3,1;1.235,6;682.406,8;1.210,1;8.402,4;3.427.738,4;1.100,4;261.702,3;192,2;1.038,6;468,4
04/03/1993;328,1;269,2;38.298,8;225,6;407,4;498,1;10.517,2;1.853,3;3,0;1.228,3;678.133,8;1.204,6;8.332,1;3.402.750,2;1.094,7;260.189,4;190,8;1.033,8;461,6
05/03/1993;329,8;274,8;38.824,4;228,0;411,9;509,7;10.524,2;1.873,2;3,1;1.239,4;685.420,2;1.213,8;8.387,4;3.439.312,2;1.100,0;262.979,4;192,9;1.044,6;466,7
08/03/1993;327,5;272,2;38.176,3;226,6;408,4;503,5;10.304,9;1.881,1;3,0;1.228,0;678.817,2;1.202,6;8.319,5;3.435.025,9;1.078,5;259.462,7;212,4;1.044,1;464,6
09/03/1993;327,0;273,6;38.391,0;227,8;407,0;504,7;10.332,5;1.891,7;3,1;1.227,6;682.635,7;1.201,8;8.309,3;3.454.348,7;1.093,1;261.013,4;213,6;1.042,0;466,3
10/03/1993;326,1;272,4;38.471,8;227,6;406,6;500,3;10.281,5;1.890,1;3,1;1.221,4;679.922,2;1.186,1;8.327,2;3.451.376,7;1.088,8;260.788,8;213,4;1.039,0;461,9
11/03/1993;326,9;272,7;38.401,9;227,6;406,3;497,8;10.338,4;1.889,4;3,1;1.220,8;679.692,5;1.196,2;8.294,8;3.450.210,8;1.089,0;258.396,6;213,3;1.040,0;461,5
12/03/1993;327,0;273,6;38.480,7;228,0;406,8;497,7;10.314,0;1.893,3;3,1;1.225,7;676.827,0;1.200,3;8.314,1;3.457.287,7;1.093,0;258.841,1;213,7;1.042,7;462,7
15/03/1993;328,0;273,9;38.870,7;228,7;408,6;499,0;10.244,9;1.878,8;3,1;1.229,0;679.465,4;1.204,4;8.345,8;3.431.449,8;1.086,1;259.970,6;213,7;1.048,9;465,3
16/03/1993;329,0;275,0;38.421,3;227,7;410,9;500,9;10.409,6;1.870,8;3,1;1.235,1;678.326,4;1.209,5;8.360,5;3.416.901,2;1.098,2;259.101,8;212,7;1.052,2;467,1
17/03/1993;328,8;275,0;38.516,6;226,6;411,2;503,6;10.364,4;1.861,7;3,1;1.231,2;681.034,4;1.206,6;8.342,2;3.400.189,6;1.096,7;260.377,8;211,7;1.049,4;463,6
18/03/1993;330,3;274,8;38.622,5;223,9;412,1;502,1;10.387,8;1.839,8;3,1;1.234,8;674.891,7;1.210,2;8.373,8;3.360.125,8;1.102,1;257.863,9;209,2;1.052,1;460,5
19/03/1993;331,7;272,6;38.464,3;222,7;413,7;501,0;10.486,1;1.829,6;3,1;1.245,2;686.286,8;1.219,9;8.423,2;3.341.521,0;1.107,3;261.579,5;208,1;1.056,1;465,3
22/03/1993;332,6;273,7;38.445,7;223,5;414,4;504,0;10.392,9;1.903,3;3,1;1.247,5;687.887,2;1.222,2;8.437,9;3.479.791,9;1.099,5;263.006,5;208,9;1.056,9;463,7
23/03/1993;331,9;272,4;38.425,2;223,7;414,1;501,7;10.451,4;1.905,1;3,2;1.242,0;688.521,9;1.216,7;8.405,4;3.483.003,0;1.106,7;263.249,2;209,1;1.052,5;467,7
24/03/1993;331,0;271,7;38.681,8;223,3;412,3;499,0;10.436,8;1.901,2;3,1;1.239,5;687.118,9;1.214,2;8.408,4;3.475.905,5;1.105,6;262.601,1;208,6;1.048,9;468,4
25/03/1993;332,6;275,0;39.036,5;225,6;413,8;506,0;10.483,4;1.921,4;3,2;1.248,5;694.420,7;1.222,7;8.445,9;3.512.842,7;1.109,1;264.229,6;210,8;1.058,2;469,1
26/03/1993;332,7;273,3;38.714,6;223,1;414,0;502,1;10.486,4;1.900,1;3,2;1.246,6;686.710,5;1.220,9;8.450,3;3.473.839,3;1.109,1;260.570,6;208,5;1.059,4;468,3
29/03/1993;331,7;272,7;38.765,1;222,5;413,5;500,0;10.380,8;1.894,4;3,1;1.244,9;688.606,3;1.219,2;8.420,4;3.479.538,2;1.100,1;263.046,6;225,3;1.055,8;469,3
30/03/1993;334,4;273,6;39.032,0;223,7;418,5;500,5;10.455,9;1.904,7;3,2;1.250,2;692.654,0;1.224,4;8.495,3;3.498.471,4;1.115,1;264.997,9;226,5;1.061,2;468,1
31/03/1993;337,8;275,0;38.817,3;224,4;424,5;504,9;10.539,9;1.910,6;3,2;1.265,8;695.490,7;1.239,8;8.555,5;3.509.393,2;1.130,2;265.808,4;227,2;1.073,0;477,7
01/04/1993;336,4;272,0;38.364,4;220,5;423,9;498,9;10.501,7;1.877,5;3,2;1.257,2;683.427,0;1.229,0;8.501,9;3.448.520,7;1.123,3;264.703,5;223,3;1.064,6;480,1
02/04/1993;340,1;275,9;38.828,5;224,1;428,4;505,4;10.694,9;1.908,4;3,2;1.287,8;711.250,2;1.261,2;8.628,6;3.505.347,8;1.134,8;272.410,4;227,0;1.088,3;491,5
05/04/1993;339,3;273,5;38.633,1;223,0;429,2;502,6;10.550,9;1.956,8;3,3;1.275,0;704.379,8;1.248,7;8.592,1;3.565.573,6;1.125,1;270.716,6;233,8;1.080,5;484,3
06/04/1993;338,4;275,5;38.556,1;223,5;426,1;504,0;10.601,3;1.955,8;3,2;1.268,0;705.157,0;1.241,7;8.549,4;3.563.630,1;1.127,8;270.390,2;233,7;1.076,7;481,1
07/04/1993;336,8;274,3;38.274,7;222,2;423,7;501,1;10.536,9;1.944,3;3,2;1.261,4;698.734,3;1.235,3;8.534,9;3.542.749,4;1.121,6;267.867,1;232,3;1.073,7;477,5
08/04/1993;337,5;273,1;38.342,2;221,3;424,4;499,6;10.597,5;1.915,6;3,2;1.266,7;695.100,8;1.240,6;8.520,5;3.552.939,6;1.125,5;267.134,0;231,4;1.072,8;476,4
09/04/1993;337,5;273,1;38.342,2;221,3;424,4;499,6;10.597,5;1.915,6;3,2;1.266,7;695.100,8;1.240,6;8.520,5;3.552.939,6;1.125,5;267.134,0;231,4;1.072,8;476,4
12/04/1993;337,5;273,1;38.342,2;221,3;424,4;499,6;10.597,5;1.915,6;3,2;1.266,7;704.059,5;1.240,6;8.520,5;3.552.939,6;1.125,5;267.134,0;231,4;1.072,8;476,4
13/04/1993;336,7;267,0;38.173,1;216,0;424,4;486,5;10.558,9;1.869,4;3,2;1.261,8;718.646,9;1.236,8;8.487,7;3.467.218,8;1.123,1;266.088,3;225,8;1.064,7;469,9
14/04/1993;338,3;270,3;38.563,8;217,9;427,3;492,4;10.638,8;1.885,9;3,2;1.270,7;704.660,4;1.233,6;8.529,8;3.497.760,3;1.128,2;269.924,6;227,8;1.071,3;469,6
15/04/1993;338,9;272,3;38.242,0;219,1;426,0;493,9;10.616,0;1.891,5;3,2;1.270,8;704.385,5;1.244,6;8.522,5;3.508.219,3;1.129,4;269.983,3;228,5;1.077,4;470,5
16/04/1993;337,9;273,1;38.012,3;221,3;425,2;498,5;10.584,8;1.915,7;3,3;1.265,7;708.114,8;1.265,8;8.525,4;3.553.127,4;1.126,0;271.364,4;231,4;1.075,6;470,3
19/04/1993;339,6;272,0;37.721,1;220,6;426,0;498,5;10.546,5;1.915,3;3,3;1.268,8;698.910,2;1.242,6;8.497,2;3.551.600,1;1.125,0;268.194,8;265,7;1.076,0;472,1
20/04/1993;339,9;272,5;37.638,1;220,4;427,3;497,6;10.663,2;1.913,8;3,3;1.277,8;698.393,0;1.251,3;8.563,6;3.548.971,4;1.136,2;270.035,3;265,5;1.078,8;476,1
21/04/1993;339,0;272,4;37.617,6;220,6;426,4;494,8;10.631,1;1.915,6;3,3;1.274,2;708.526,5;1.247,9;8.542,8;3.552.245,1;1.131,1;271.183,5;265,8;1.077,0;475,4
22/04/1993;339,3;272,8;37.316,4;219,2;428,2;494,3;10.630,5;1.903,1;3,3;1.271,4;700.812,6;1.243,7;8.548,3;3.528.977,4;1.132,0;268.903,0;264,0;1.073,2;475,6
23/04/1993;344,9;273,4;38.158,0;219,0;435,1;493,3;10.812,3;1.901,3;3,3;1.292,6;707.896,7;1.265,8;8.698,1;3.525.724,3;1.152,2;271.929,0;263,8;1.087,1;481,8
26/04/1993;349,3;273,4;38.549,3;219,7;439,3;495,3;10.948,7;1.969,1;3,3;1.312,0;721.147,1;1.284,9;8.801,5;3.683.383,5;1.147,7;276.511,8;268,9;1.101,4;487,2
27/04/1993;351,4;277,2;39.081,6;222,7;446,2;501,1;11.065,3;1.996,3;3,4;1.323,0;732.402,4;1.296,1;8.869,6;3.734.240,7;1.169,2;280.814,0;272,6;1.110,2;489,7
28/04/1993;349,7;276,3;39.331,5;222,5;445,3;501,2;10.969,4;1.994,8;3,4;1.313,7;728.855,8;1.286,0;8.812,0;3.731.542,6;1.167,5;280.611,1;272,4;1.106,0;490,7
29/04/1993;355,6;280,5;39.668,3;226,4;452,4;508,7;11.198,8;2.029,1;3,4;1.332,9;740.775,8;1.306,2;8.983,9;3.795.710,3;1.189,4;283.976,6;277,1;1.121,2;500,1
30/04/1993;354,3;281,1;39.404,3;225,8;450,8;508,1;11.114,5;2.024,3;3,5;1.333,0;738.775,7;1.305,4;8.930,9;3.752.160,9;1.186,3;281.994,9;276,5;1.122,1;500,5
03/05/1993;354,3;281,1;39.404,3;225,8;450,8;508,1;11.114,5;2.024,3;3,5;1.333,0;737.036,9;1.305,4;8.930,9;3.752.160,9;1.186,3;281.994,9;290,4;1.122,1;500,5
04/05/1993;356,2;279,2;39.288,8;226,8;452,5;504,6;11.178,9;2.032,9;3,5;1.336,9;738.622,2;1.309,3;8.975,8;3.768.151,3;1.189,6;282.658,1;291,7;1.125,5;510,4
05/05/1993;354,3;278,6;39.016,1;225,9;451,0;501,4;11.088,2;2.024,6;3,5;1.330,2;736.462,8;1.297,3;8.889,6;3.752.826,4;1.183,1;281.508,5;290,5;1.118,2;508,2
06/05/1993;355,5;279,4;39.172,9;226,4;451,7;505,0;11.151,8;2.029,8;3,5;1.332,6;737.508,4;1.305,0;8.944,1;3.762.470,1;1.189,0;282.724,4;291,2;1.123,0;504,2
07/05/1993;357,5;281,4;39.438,5;227,0;453,5;510,2;11.221,0;2.034,8;3,5;1.346,6;746.146,9;1.318,8;9.006,7;3.771.625,5;1.192,7;286.567,5;292,0;1.132,5;510,0
10/05/1993;356,8;284,9;39.864,0;232,4;452,5;518,9;11.259,1;2.083,7;3,6;1.350,9;757.078,1;1.323,0;9.018,8;3.799.794,8;1.206,4;290.495,5;299,0;1.140,7;512,3
11/05/1993;355,4;284,8;39.521,7;230,5;453,3;518,5;11.154,8;2.065,8;3,5;1.329,7;734.999,3;1.302,3;8.964,4;3.767.174,1;1.187,0;282.718,6;296,4;1.128,2;507,2
12/05/1993;356,2;285,7;39.719,7;232,3;454,5;520,9;11.211,0;2.082,2;3,6;1.341,8;744.951,6;1.314,1;9.012,4;3.797.117,4;1.194,7;286.086,5;298,8;1.137,9;511,4
13/05/1993;367,0;296,3;40.958,3;240,6;467,0;535,3;11.502,0;2.156,6;3,7;1.375,6;768.439,4;1.347,2;9.262,2;3.932.766,7;1.228,5;295.109,9;309,4;1.166,8;523,7
14/05/1993;368,2;294,7;40.804,7;239,3;468,8;534,3;11.528,2;2.145,4;3,7;1.376,0;758.453,7;1.348,1;9.257,1;3.912.282,0;1.232,8;291.747,9;307,8;1.166,9;519,7
17/05/1993;369,3;297,7;41.128,1;240,9;471,7;542,6;11.580,7;2.111,0;3,7;1.391,3;770.752,2;1.362,5;9.367,3;3.910.930,2;1.233,2;296.989,7;317,3;1.177,2;528,0
18/05/1993;367,8;297,6;41.006,7;240,2;468,0;544,0;11.533,5;2.104,7;3,7;1.377,2;768.088,0;1.348,8;9.272,4;3.899.386,2;1.229,6;295.512,7;316,4;1.170,7;530,8
19/05/1993;381,9;308,7;42.178,7;247,8;483,3;563,0;11.957,5;2.171,3;3,8;1.435,2;792.023,9;1.405,1;9.622,5;4.022.612,9;1.274,7;304.646,9;326,4;1.214,4;552,5
20/05/1993;373,8;300,5;41.319,8;240,2;473,5;547,7;11.688,5;2.105,4;3,8;1.395,7;768.000,2;1.366,8;9.421,9;3.900.598,6;1.249,3;297.262,2;316,5;1.180,5;536,4
21/05/1993;373,3;302,3;41.223,4;242,1;473,4;549,7;11.707,2;2.122,1;3,8;1.407,2;785.150,4;1.377,7;9.419,0;3.931.502,1;1.248,9;302.389,7;319,0;1.195,9;539,5
24/05/1993;379,3;308,9;41.816,3;247,1;479,1;557,8;11.814,6;2.203,2;3,9;1.418,7;792.924,1;1.389,4;9.549,2;3.990.660,8;1.262,5;305.073,9;358,6;1.209,9;546,8
25/05/1993;377,5;306,1;41.359,8;244,7;476,5;550,7;11.846,3;2.182,4;3,9;1.415,9;783.342,7;1.386,7;9.478,5;3.952.933,2;1.262,8;301.865,5;355,2;1.203,5;540,7
26/05/1993;374,5;305,2;40.648,6;242,3;473,5;547,6;11.743,9;2.160,9;3,8;1.402,8;779.023,1;1.374,7;9.428,5;3.913.906,4;1.251,9;299.509,2;351,7;1.193,9;536,1
27/05/1993;374,8;302,7;40.367,0;241,0;472,2;538,6;11.767,9;2.149,1;3,8;1.398,8;776.919,0;1.369,9;9.415,8;3.892.595,4;1.249,0;298.842,3;349,8;1.187,6;541,2
28/05/1993;377,5;300,7;40.441,1;241,8;479,9;535,0;11.780,3;2.163,6;3,8;1.415,7;786.735,4;1.386,5;9.540,2;3.985.904,9;1.248,5;299.838,2;351,0;1.198,8;545,1
31/05/1993;377,5;300,7;40.441,1;241,8;479,9;535,0;11.780,3;2.163,6;3,8;1.415,7;784.975,0;1.386,5;9.447,1;3.985.904,9;1.248,5;299.838,2;373,9;1.198,8;545,1
01/06/1993;377,4;301,6;40.544,2;243,3;482,3;539,0;11.935,2;2.182,2;3,9;1.427,8;791.710,8;1.398,4;9.520,9;4.020.107,5;1.267,7;305.971,6;377,1;1.210,0;563,7
02/06/1993;369,0;294,8;39.749,6;239,5;469,7;525,0;11.619,6;2.142,6;3,8;1.380,9;774.814,6;1.352,3;9.324,4;3.947.249,6;1.235,4;298.917,8;370,2;1.170,2;541,2
03/06/1993;374,7;299,8;40.281,2;243,4;477,5;535,5;11.791,1;2.177,8;3,9;1.406,0;782.092,9;1.376,4;9.421,7;4.012.128,6;1.254,1;301.330,1;376,3;1.194,3;550,8
04/06/1993;377,6;306,4;40.670,4;248,8;484,7;551,0;11.918,8;2.225,8;3,9;1.421,7;801.382,5;1.392,2;9.537,0;4.100.441,1;1.268,0;309.579,7;384,6;1.206,1;560,6
07/06/1993;372,8;301,3;40.021,5;244,8;476,3;542,2;11.616,5;2.109,1;3,9;1.393,2;771.539,1;1.364,3;9.353,0;3.924.238,5;1.247,2;296.703,9;403,8;1.185,4;550,8
08/06/1993;375,3;303,5;39.909,7;247,1;481,6;546,8;11.804,9;2.129,3;3,9;1.406,0;784.917,0;1.377,0;9.430,1;3.961.739,5;1.253,7;302.393,5;407,7;1.194,8;560,3
